从旷视到原力灵机，唐文斌的第二次创业
【晚点聊 LateTalk】
[唐文斌] 其实也没太想明白要干什么

[唐文斌] 所以呢就是

[唐文斌] 像今人巧合就是

[唐文斌] 我们发了那个游戏之后

[唐文斌] 虽然没挣到钱

[唐文斌] 但是挣了一波名声

[唐文斌] 因为很多人下载

[唐文斌] 然后呢

[唐文斌] 当时还拿了一些行业里的奖项

[唐文斌] 这个游戏是

[唐文斌] 这个独立开发者的游戏里面

[唐文斌] 最有趣的一个

[唐文斌] 因为我们当时就是用一个

[唐文斌] 类似于用一个摇头去控制的

[唐文斌] 一个这么一个体感交互游戏

[唐文斌] 我们说是行业第一个

[唐文斌] 在手机上的体感交互游戏

[唐文斌] 的这么一个方式

[唐文斌] 然后

[唐文斌] 对

[唐文斌] 然后就很多投资人找上门来

[唐文斌] 然后我们就

[唐文斌] 然后我们也

[唐文斌] 我们说那建一个投资人

[唐文斌] 我们肯定也不应该只建一个

[唐文斌] 对不对

[唐文斌] 我不如多建几个

[唐文斌] 然后

[唐文斌] 后来就觉得说

[唐文斌] 我们未来也有机会一起创业

[唐文斌] 那我们就说

[唐文斌] 这个在战场上学习

[唐文斌] 也是一种

[唐文斌] 挺好的学习方式

[唐文斌] 对吧

[唐文斌] 那我们就不如就开始吧

[唐文斌] 所以我们

[唐文斌] 我们就开始

[唐文斌] 我们就开始吧

[唐文斌] 就是当时那时候

[唐文斌] 那个联想之星

[唐文斌] 跟联想创投

[唐文斌] 当时投了我们

[唐文斌] 所以我们就拿了那一笔钱

[主持人] 当时你们对创业

[主持人] 是怎么想的了

[唐文斌] 当时

[主持人] 你们怎么理解创业这件事情了

[主持人] 因为这个听起来

[主持人] 好像是

[主持人] 有一种

[主持人] 被很多外部因素

[主持人] 推着的一个决策

[唐文斌] 我讲的是一个

[唐文斌] 很真实的一个版本

[唐文斌] 就是当时很多东西上是说

[唐文斌] 我们有一个模糊的方向

[唐文斌] 我们觉得未来会走上

[唐文斌] 创业的道路

[唐文斌] 但今天怎么走

[唐文斌] 其实并不知道

[唐文斌] 那先走走看

[唐文斌] 我觉得是一个模糊的方向感

[唐文斌] 那这种模糊的方向感的情况下

[唐文斌] 我们愿意在此

[唐文斌] 在这个过程中去

[唐文斌] 一边前进

[唐文斌] 一边成长

[唐文斌] 创业还是一种手段

[唐文斌] 其实是希望能够做的

[唐文斌] 这个技术和产品

[唐文斌] 能够对更多的场景

[唐文斌] 能够去带来价值

[唐文斌] 这是我们很多成就感的来源

[唐文斌] 工程师的很多成就感

[唐文斌] 就是你看到问题在那里

[唐文斌] 你先把它解决了

[唐文斌] 这就是一种

[唐文斌] 很强的一种成就感

[主持人] 所以它是工程师

[主持人] 想解决问题的成就感的

[主持人] 一种延伸

[主持人] 只不过是一种

[主持人] 更极致的方式

[主持人] 就是你们自己来做主

[主持人] 解决什么场景的

[主持人] 什么问题

[唐文斌] 对 我觉得可以这么理解

[主持人] 其实你们最开始

[主持人] 做的乌鸦来了

[主持人] 就是开发移动端

[主持人] 手机上的游戏

[主持人] 这在当时也是一个大方向

[主持人] 因为后来移动互联网

[主持人] 是一个很大的热潮

[主持人] 然后矿石在11年成立

[主持人] 但你们后来

[主持人] 其实就没有再继续做2C

[主持人] 和跟移动互联网相关的事情了

[唐文斌] 我们其实还稍微做了一块

[唐文斌] 我们从11年成立之后

[唐文斌] 就是说

[唐文斌] 当时就是说

[唐文斌] 我们希望说

[唐文斌] 把计算机视觉

[唐文斌] 能够应用在不同的场景里面

[唐文斌] 其中的很大的一个应用方向

[唐文斌] 就是游戏

[唐文斌] 所以我们就给投资人讲的

[唐文斌] 我们觉得可以把体感交互

[唐文斌] 游戏作为一个很重要的一个品类

[唐文斌] 我们现在就是这个品类里面

[唐文斌] 做的不错的

[唐文斌] 然后我们后来

[唐文斌] 我们第一款游戏

[唐文斌] 是那个乌鸦来了

[唐文斌] 是个2D游戏

[唐文斌] 第二款我们还做了个3D的游戏

[唐文斌] 我们做了一个叫

[唐文斌] 街头速滑的游戏

[唐文斌] 是一个就轮滑的游戏

[唐文斌] 它有几个操作方式

[唐文斌] 我们当时就加了很多

[唐文斌] 比如说用摄像头的

[唐文斌] 然后用一些体感交互

[唐文斌] 比如说用那个

[唐文斌] 比如说跳

[唐文斌] 我们是拿个手机

[唐文斌] 你要这么来一下

[唐文斌] 就是跳

[唐文斌] 然后有一些飞弹会过来

[唐文斌] 你需要躲

[唐文斌] 所以你会需要人脸去躲

[唐文斌] 通过这样的一个方式的

[唐文斌] 一种多维度的

[唐文斌] 这种交互式的一个游戏

[唐文斌] 然后那款游戏

[唐文斌] 当时反正也还卖了一些钱

[唐文斌] 我们当时还有人

[唐文斌] 当时还有Chillingo和触控

[唐文斌] 就当时那个

[唐文斌] 就做不遇大人的那个公司

[唐文斌] 然后当时也愿意说

[唐文斌] 帮我们愿意做发型啊什么的

[唐文斌] 就那个游戏做的还蛮精致的

[唐文斌] 然后我们后面还想过一些

[唐文斌] 就是当时那个Angry Birds

[唐文斌] 那时候开了货

[唐文斌] 芬德小鸟

[唐文斌] 芬德小鸟特别火

[唐文斌] 我们就说

[唐文斌] 我其实也可以做个

[唐文斌] 体感交互的Angry Birds

[唐文斌] 就说

[唐文斌] 我就拿手机当个弹弓

[唐文斌] 我拉弓这个射对吧

[唐文斌] 就是

[主持人] 就这些都是靠视觉识别的

[唐文斌] 对

[主持人] 比如说你拉多远

[主持人] 可能对应不同的力度之类的

[唐文斌] 是的是的

[唐文斌] 所以我们当时有很多

[唐文斌] 这种类似于好玩的一些创意

[唐文斌] 但是呢

[唐文斌] 我们后来做了一段时间之后

[唐文斌] 我们就发现说

[唐文斌] 有很大的问题

[唐文斌] 就是我们自己

[唐文斌] 其实不玩这类游戏

[唐文斌] 就是我们偶尔也玩游戏

[唐文斌] 但我们玩的游戏

[唐文斌] 其实都是那种

[唐文斌] 就是几个G的游戏

[唐文斌] 比如我们打什么星际争霸

[唐文斌] 对

[唐文斌] 然后

[唐文斌] 就打这种类型的游戏

[唐文斌] 打那种

[唐文斌] 对

[唐文斌] 就是SLG的这种比较多一些

[唐文斌] 然后我们就发现说

[唐文斌] 做的这些小游戏

[唐文斌] 跟我们自己的这个

[唐文斌] 这个成就感

[唐文斌] 其实不是很强

[唐文斌] 然后我们

[唐文斌] 那游戏很重要的

[唐文斌] 比如说

[唐文斌] 那我游戏的这个策划

[唐文斌] 我收费点怎么设计

[唐文斌] 数值怎么设计

[唐文斌] 我们在这个过程中

[唐文斌] 其实体会不到成就感

[唐文斌] 我们后来就觉得

[唐文斌] 这个路可能有点走偏了

[唐文斌] 我们其实是想把技术

[唐文斌] 应用到不同的场景里面去

[唐文斌] 游戏只是其中的一个场景

[唐文斌] 所以我们的目的

[唐文斌] 不是要成为一个游戏公司

[唐文斌] 我们其实想做的是

[唐文斌] 那个技术本身

[主持人] 那你觉得张一鸣

[主持人] 看内涵段子和静日头条吗

[主持人] 我觉得他也不看

[主持人] 对

[唐文斌] 不太一样

[唐文斌] 所以我觉得还是得要

[唐文斌] follow这个

[唐文斌] 你自己内心的想法

[唐文斌] 那回过来

[唐文斌] 我觉得我们这帮人的想法

[唐文斌] 其实是一种工程师的想法

[唐文斌] 就是希望能够用这个技术

[唐文斌] 去改变一些事情

[唐文斌] 去实现一些事情

[唐文斌] 所以

[唐文斌] 所以我们说

[唐文斌] 那时候该干嘛呢

[唐文斌] 其实没想明白该干嘛

[唐文斌] 当时的人脸技术

[唐文斌] 其实也很早期

[唐文斌] 去很多的场景

[唐文斌] 并不那么的ready

[唐文斌] 所以我们说

[唐文斌] 先做个开放平台吧

[唐文斌] 我们就做了Face++

[唐文斌] 把所有的API都开放出来

[唐文斌] 一起来探索一下

[唐文斌] 这玩意到底

[唐文斌] 到底在哪些场景里面有用

[唐文斌] 12年的年中

[唐文斌] 我们就停掉了

[唐文斌] 所有的游戏的开发

[主持人] 其实整个矿市

[主持人] 还是非常技术驱动的一个思维

[主持人] 就是你们很认定

[主持人] 你们觉得有潜力的

[主持人] 这个技术方向

[主持人] 当时看到的就是计算机视觉

[主持人] 然后去找各种场景

[主持人] 是

[主持人] 就回头看的话

[主持人] 你们当时的这样一个

[主持人] 创始团队的组合

[主持人] 它有可能去做

[主持人] 更偏产品

[主持人] 或者用户驱动的

[主持人] 一种创业吗

[唐文斌] 我觉得从基因上

[唐文斌] 可能很难

[唐文斌] 因为我们对用户的观察

[唐文斌] 对需求的观察

[唐文斌] 是非常肤浅的

[主持人] 非常肤浅

[唐文斌] 怎么讲

[唐文斌] 就是因为

[唐文斌] 不管是2C的产品

[唐文斌] 还是2B的产品

[唐文斌] 那2B的产品

[唐文斌] 你要对场景

[唐文斌] 对这些东西

[唐文斌] 是要有理解的

[唐文斌] 对吧

[唐文斌] 2C的产品是说

[唐文斌] 你要有很强的感知力

[唐文斌] 你能够切换到

[唐文斌] 用户的视角

[唐文斌] 然后我们这帮人的喜好

[唐文斌] 是非常的

[唐文斌] 诡异或者独特的

[唐文斌] 并不是大众审美

[唐文斌] 我们内心中觉得

[唐文斌] 有趣的事情

[唐文斌] 未必是大部分人

[唐文斌] 喜欢觉得有趣的事情

[唐文斌] 这个mindset

[唐文斌] 还是拿着锤子

[唐文斌] 找钉子的这种想法

[唐文斌] 我们有微准相关的

[唐文斌] 一些技术

[唐文斌] OK

[唐文斌] 我们有人脸的技术

[唐文斌] 我们有一些图像搜索的技术

[唐文斌] 那什么样的产品

[唐文斌] 能做这个事情呢

[唐文斌] 我们拜拜了很多场景

[唐文斌] 比如说通过图片去搜衣服

[唐文斌] 当时我记得有什么

[唐文斌] 美丽书 蘑菇街

[唐文斌] 也是那个时候挺火的

[唐文斌] 对吧

[唐文斌] 然后我们就说

[唐文斌] 那我能不能够

[唐文斌] 做这种服饰的推荐

[唐文斌] 基于视觉的服饰的搜索

[唐文斌] 最后自己其实

[唐文斌] 真正的热爱

[唐文斌] 能力属性其实都不在那里

[主持人] 然后从Face++之后

[主持人] 况且后来真的

[主持人] 找到比较主要的业务

[主持人] 是在什么时候

[唐文斌] 其实Face++作为一个平台

[唐文斌] 我们当时也提供了

[唐文斌] 很多技术给到不同的公司

[唐文斌] 我们当时跟美图秀秀

[唐文斌] 和美图手机

[唐文斌] 其实做了很多的合作

[唐文斌] 就是提供这种

[唐文斌] 人脸的关键内容检测

[唐文斌] 帮你把脸拍瘦

[唐文斌] 就是把眼睛放大

[唐文斌] 这一系列的东西

[唐文斌] 所以这些SDK的业务

[唐文斌] 做了一段时间

[唐文斌] 但我们真正第一个

[唐文斌] 起规模的业务

[唐文斌] 其实是跟支付宝的合作

[唐文斌] 当时支付宝搞这家网上银行

[唐文斌] 非常需要去解决开户的问题

[唐文斌] 就是你本人

[唐文斌] 然后你不用去到线下网点

[唐文斌] 而可以在线上

[唐文斌] 就进行开户这个事情

[唐文斌] 它需要一个非常

[唐文斌] 准确度非常高的

[唐文斌] 金融级别人脸识别技术

[唐文斌] 当然支付宝应该在市面上

[唐文斌] survey了所有提供

[唐文斌] 人脸识别技术的公司

[唐文斌] 最后发现我们提供的

[唐文斌] 效果是最好的

[主持人] 你们当时经过到多少

[唐文斌] 当时有一个benchmark

[唐文斌] 叫LFW

[唐文斌] 就是做人脸识别的

[唐文斌] 就评测的数据级

[唐文斌] 大家水平都是在

[唐文斌] 大概90 91这个水平

[唐文斌] 我们是第一个

[唐文斌] 直接从90到91

[唐文斌] 直接把它拉到98 99

[唐文斌] 这么一个跳跃式的

[唐文斌] 这个发展是我们做的

[主持人] 当时是用什么技术实现的

[主持人] 因为其实AlexNet

[唐文斌] 是12年出来的

[唐文斌] 对 就是那个时候

[唐文斌] 我们用了深度学习

[主持人] 所以你们是跟得很近的

[主持人] 其实全球可能AlexNet

[主持人] 也是那会儿算是

[主持人] 一个标志性的成果

[唐文斌] 我们那时候其实也不太信

[唐文斌] 也是将信将疑

[唐文斌] 其实我们整个公司里面

[唐文斌] 第一个做深度学习的

[唐文斌] 其实是方浩强

[主持人] 方浩强

[唐文斌] 他当时是一个高中生

[唐文斌] 我们派了一个高中生

[唐文斌] 说先去探一探

[唐文斌] 最后发现效果

[唐文斌] 其实非常好

[唐文斌] 当时就是周二进

[唐文斌] 跟方浩强

[唐文斌] 他两个人

[唐文斌] 我们说内部叫强劲组合

[唐文斌] 然后他俩其实组得对

[唐文斌] 最后把整个人脸识别

[唐文斌] 里面的从关键点的检测

[唐文斌] 最后的识别

[唐文斌] 这几个问题都做得非常好

[主持人] 周二进当时是本科生吗

[唐文斌] 周二进当时应该也是实习生

[唐文斌] 也是本科生

[主持人] 其实我觉得这也是

[主持人] 可能到现在

[主持人] 也挺值得AI公司

[主持人] 借鉴的一种人才

[主持人] 使用的方式

[主持人] 你们当时用的人

[主持人] 还是挺年轻的

[唐文斌] 因为当时

[唐文斌] 首先很多东西

[唐文斌] 也还在摸索

[唐文斌] 后来比如说

[唐文斌] 像深度学习的这些东西

[唐文斌] 其实都很新

[唐文斌] 你坦白讲

[唐文斌] 没有什么太多的经验

[唐文斌] 可以借鉴的

[唐文斌] 所以这个时候

[唐文斌] 其实是一帮

[唐文斌] 动手足够快

[唐文斌] 足够聪明的人

[唐文斌] 其实才是更重要的

[唐文斌] 所以我们拉了很多

[唐文斌] 搞竞赛的人进来

[主持人] 当时方浩强

[主持人] 作为高中生

[主持人] 是怎么跑到你们这上班的

[唐文斌] 这个反正

[唐文斌] 这个也是个有趣故事

[唐文斌] 小强是初三升高一的时候

[唐文斌] 那年进了国家集训队

[唐文斌] 他高一到高二的时候

[唐文斌] 就去了参加了IOI的比赛

[唐文斌] 那一年他应该是

[唐文斌] IOI的第二名

[唐文斌] 就当时你是教练

[唐文斌] 我是教练

[唐文斌] 对 然后呢

[唐文斌] 我们那年出台了

[唐文斌] 一个新的规定

[唐文斌] 如果你参加了国际赛

[唐文斌] 参加了IOI

[唐文斌] 钱你拿到了金牌

[唐文斌] 就请你不要再参加了

[唐文斌] 把机会让给更多的人用

[主持人] 就当于他高一就保送了

[唐文斌] 对

[唐文斌] 他其实初三就保送了

[唐文斌] 他就没事干了

[唐文斌] 然后他就问我说

[唐文斌] 那我没事干了怎么办

[唐文斌] 我说我们刚开始创业

[唐文斌] 你要不来这儿吧

[唐文斌] 所以他高二就加入了我们

[主持人] 那像当时你们

[主持人] 开始愿意去尝试

[主持人] 深度学习这个方法

[主持人] 是比如说

[主持人] 你们让他们去试的

[主持人] 还是说

[主持人] 就是你们招了很多

[主持人] 很聪明的年轻人之后

[主持人] 他们自己就会去

[主持人] 看他们想试的东西
